review_id,review_rating,review_text,review_date,reviewer_id,product_id
REV28205,2,good,2024-03-23,CUST1130,PROD105
REV28206,2,bad,2024-04-12,CUST5285,PROD109
REV28207,4,very bad,2025-07-22,CUST2358,PROD100
REV28208,3,bad,2024-12-25,CUST2721,PROD103
REV28209,5,bad,2023-08-08,CUST5449,PROD102
REV28210,1,good,2023-10-21,CUST3445,PROD108
REV28211,4,very good,2022-10-25,CUST5103,PROD113
REV28212,5,bad,2025-05-08,CUST2052,PROD100
REV28213,4,very good,2022-09-25,CUST2131,PROD106
REV28214,5,average,2023-01-11,CUST4531,PROD106
REV28215,5,very good,2025-01-12,CUST3677,PROD102
REV28216,3,good,2023-09-20,CUST3071,PROD103
REV28217,3,good,2022-09-12,CUST4460,PROD106
REV28218,3,bad,2025-08-09,CUST4575,PROD102
REV28219,1,average,2025-03-18,CUST2266,PROD107
REV28220,4,bad,2022-08-28,CUST3474,PROD101
REV28221,1,good,2023-10-08,CUST3713,PROD108
REV28222,3,good,2024-09-28,CUST2718,PROD112
REV28223,3,very bad,2024-08-07,CUST4423,PROD106
REV28224,2,very bad,2025-02-16,CUST5504,PROD106
REV28225,3,very bad,2023-07-27,CUST4904,PROD114
REV28226,1,good,2023-06-01,CUST5023,PROD106
REV28227,4,very good,2024-04-01,CUST5797,PROD114
REV28228,2,very good,2023-02-21,CUST1066,PROD108
REV28229,1,good,2022-12-30,CUST2809,PROD111
REV28230,2,very good,2025-02-14,CUST1450,PROD107
REV28231,1,very good,2024-07-27,CUST1550,PROD110
REV28232,3,very good,2022-09-10,CUST5704,PROD103
REV28233,3,very good,2023-11-05,CUST3407,PROD113
REV28234,2,bad,2023-01-23,CUST5184,PROD110
REV28235,1,very good,2025-06-25,CUST3525,PROD103
REV28236,1,very bad,2024-01-08,CUST3762,PROD100
REV28237,5,good,2022-11-16,CUST3089,PROD101
REV28238,2,very good,2025-02-06,CUST5062,PROD102
REV28239,4,very good,2025-03-21,CUST3229,PROD106
REV28240,4,very good,2024-10-13,CUST5742,PROD109
REV28241,4,good,2023-01-03,CUST4019,PROD106
REV28242,1,very good,2024-06-30,CUST5846,PROD103
REV28243,2,bad,2024-02-15,CUST3011,PROD114
REV28244,1,very bad,2023-07-02,CUST2029,PROD108
REV28245,3,average,2025-02-07,CUST5581,PROD102
REV28246,2,average,2024-06-27,CUST1559,PROD102
REV28247,3,very good,2025-03-19,CUST3575,PROD113
REV28248,1,average,2023-05-17,CUST1292,PROD111
REV28249,1,very bad,2024-10-14,CUST3641,PROD100
REV28250,3,very bad,2023-01-19,CUST2733,PROD108
REV28251,5,average,2023-07-30,CUST3977,PROD100
REV28252,2,good,2024-06-02,CUST3968,PROD106
REV28253,3,very good,2025-01-21,CUST1119,PROD107
REV28254,2,very good,2023-08-23,CUST3444,PROD101
REV28255,4,good,2025-08-05,CUST2004,PROD106
REV28256,1,average,2025-05-01,CUST3263,PROD113
REV28257,2,very bad,2023-05-15,CUST5217,PROD102
REV28258,1,good,2022-11-18,CUST4197,PROD107
REV28259,4,very good,2024-07-16,CUST4627,PROD112
REV28260,3,bad,2025-04-14,CUST4375,PROD102
REV28261,4,average,2022-09-07,CUST5550,PROD105
REV28262,5,bad,2025-05-08,CUST3884,PROD101
REV28263,5,very bad,2024-02-01,CUST1519,PROD104
REV28264,4,good,2025-07-06,CUST5768,PROD111
REV28265,5,average,2024-03-16,CUST1447,PROD103
REV28266,2,very bad,2023-04-20,CUST3379,PROD101
REV28267,1,very bad,2024-07-06,CUST4599,PROD110
REV28268,2,good,2025-05-27,CUST1899,PROD104
REV28269,2,good,2023-12-22,CUST1006,PROD111
REV28270,4,very bad,2024-02-29,CUST5634,PROD101
REV28271,2,very bad,2023-04-15,CUST5946,PROD103
REV28272,5,bad,2024-05-25,CUST5247,PROD103
REV28273,5,average,2024-12-24,CUST2682,PROD100
REV28274,5,average,2023-06-07,CUST1485,PROD114
REV28275,3,very bad,2023-06-11,CUST5938,PROD101
REV28276,2,good,2025-06-10,CUST2799,PROD108
REV28277,5,average,2025-03-21,CUST2824,PROD111
REV28278,1,average,2022-09-23,CUST3432,PROD110
REV28279,4,very bad,2025-03-26,CUST4817,PROD109
REV28280,4,bad,2024-09-24,CUST4317,PROD109
REV28281,2,bad,2023-04-17,CUST4958,PROD104
REV28282,3,very good,2023-05-04,CUST3585,PROD107
REV28283,5,very good,2025-03-09,CUST2665,PROD113
REV28284,3,very good,2022-10-20,CUST1393,PROD112
REV28285,4,good,2024-11-02,CUST1510,PROD101
REV28286,1,very bad,2024-10-21,CUST2427,PROD105
REV28287,3,very bad,2023-03-16,CUST5399,PROD100
REV28288,1,average,2022-08-25,CUST2972,PROD114
REV28289,3,very bad,2023-09-02,CUST1397,PROD101
REV28290,4,good,2024-10-02,CUST2495,PROD108
REV28291,4,good,2023-08-11,CUST4354,PROD102
REV28292,2,good,2022-08-28,CUST5349,PROD111
REV28293,1,average,2023-04-14,CUST4262,PROD105
REV28294,4,good,2024-08-03,CUST4484,PROD111
REV28295,4,very bad,2024-05-08,CUST1351,PROD104
REV28296,2,very bad,2023-02-19,CUST5986,PROD112
REV28297,4,bad,2022-09-14,CUST3205,PROD104
REV28298,2,very good,2025-08-24,CUST4064,PROD112
REV28299,5,very good,2025-02-04,CUST2246,PROD103
REV28300,2,very bad,2023-02-18,CUST3296,PROD109
REV28301,4,very bad,2023-07-28,CUST3664,PROD101
REV28302,4,very good,2024-07-13,CUST3452,PROD112
REV28303,1,average,2024-02-04,CUST3665,PROD103
REV28304,3,bad,2024-10-11,CUST2987,PROD105
REV28305,3,very bad,2025-04-24,CUST5627,PROD112
REV28306,4,very bad,2025-05-11,CUST4631,PROD106
REV28307,3,bad,2024-05-03,CUST4086,PROD112
REV28308,4,very bad,2024-07-05,CUST1966,PROD102
REV28309,5,average,2024-10-03,CUST4991,PROD104
REV28310,3,bad,2025-06-07,CUST5637,PROD113
REV28311,5,average,2023-04-22,CUST1236,PROD114
REV28312,1,very good,2025-01-10,CUST1885,PROD104
REV28313,2,very good,2024-06-09,CUST4723,PROD105
REV28314,3,very good,2023-03-28,CUST4284,PROD102
REV28315,1,bad,2025-03-01,CUST1953,PROD106
REV28316,3,bad,2023-02-15,CUST2800,PROD104
REV28317,5,very bad,2024-03-11,CUST5143,PROD113
REV28318,4,average,2022-12-09,CUST4314,PROD114
REV28319,1,good,2024-05-07,CUST1066,PROD101
REV28320,4,very good,2024-12-03,CUST1998,PROD113
REV28321,1,very bad,2022-12-12,CUST1755,PROD114
REV28322,1,very good,2024-01-02,CUST3890,PROD114
REV28323,3,very good,2024-10-02,CUST4063,PROD113
REV28324,3,bad,2024-11-09,CUST2360,PROD108
REV28325,5,average,2025-08-15,CUST1802,PROD114
REV28326,3,good,2023-04-15,CUST1056,PROD107
REV28327,4,bad,2024-12-07,CUST4834,PROD103
REV28328,4,very bad,2024-03-11,CUST2889,PROD110
REV28329,1,good,2024-06-25,CUST5180,PROD103
REV28330,4,bad,2024-12-26,CUST2697,PROD113
REV28331,5,very bad,2022-12-23,CUST3300,PROD108
REV28332,2,very good,2022-09-27,CUST2798,PROD107
REV28333,5,average,2023-09-05,CUST2770,PROD105
REV28334,4,very bad,2025-06-26,CUST4334,PROD114
REV28335,1,bad,2023-11-03,CUST5125,PROD111
REV28336,5,bad,2022-12-18,CUST4365,PROD110
REV28337,3,good,2024-01-28,CUST2861,PROD114
REV28338,1,bad,2023-05-04,CUST5843,PROD114
REV28339,5,very good,2022-09-08,CUST1668,PROD102
REV28340,2,good,2023-11-19,CUST5358,PROD101
REV28341,1,very good,2024-07-15,CUST5107,PROD107
REV28342,2,very bad,2025-02-24,CUST5857,PROD112
REV28343,4,very good,2023-01-03,CUST4559,PROD111
REV28344,4,good,2023-03-31,CUST3796,PROD114
REV28345,3,good,2024-06-24,CUST4333,PROD101
REV28346,1,bad,2023-09-15,CUST2988,PROD109
REV28347,2,good,2024-03-21,CUST3578,PROD108
REV28348,3,very good,2025-04-12,CUST1337,PROD102
REV28349,5,very bad,2023-08-02,CUST5389,PROD110
REV28350,2,very good,2023-08-23,CUST3556,PROD101
REV28351,4,bad,2023-11-20,CUST3576,PROD102
REV28352,4,bad,2024-10-19,CUST1149,PROD112
REV28353,4,average,2023-08-04,CUST1188,PROD104
REV28354,1,very good,2022-09-09,CUST3015,PROD113
REV28355,5,good,2022-12-07,CUST2906,PROD108
REV28356,2,good,2025-06-06,CUST4343,PROD100
REV28357,4,good,2023-03-19,CUST5833,PROD109
REV28358,1,very good,2022-10-31,CUST1184,PROD112
REV28359,2,good,2023-03-13,CUST5251,PROD106
REV28360,4,very bad,2023-11-07,CUST5598,PROD114
REV28361,5,very bad,2023-07-08,CUST4338,PROD102
REV28362,4,very bad,2022-08-27,CUST3716,PROD102
REV28363,3,good,2025-04-14,CUST5866,PROD100
REV28364,2,good,2024-04-26,CUST1505,PROD113
REV28365,4,good,2023-11-28,CUST1215,PROD102
REV28366,4,average,2025-08-24,CUST5297,PROD102
REV28367,2,average,2022-12-05,CUST1545,PROD113
REV28368,1,good,2024-03-28,CUST4918,PROD105
REV28369,3,good,2024-04-19,CUST4833,PROD111
REV28370,4,good,2024-02-25,CUST2419,PROD101
REV28371,2,good,2024-04-12,CUST4918,PROD112
REV28372,4,good,2023-11-28,CUST4400,PROD107
REV28373,1,bad,2024-08-04,CUST1093,PROD110
REV28374,2,very bad,2024-08-16,CUST5078,PROD103
REV28375,3,average,2025-01-22,CUST1529,PROD103
REV28376,1,very good,2025-04-08,CUST1884,PROD111
REV28377,4,bad,2025-07-13,CUST1066,PROD113
REV28378,3,average,2022-09-21,CUST3459,PROD108
REV28379,3,average,2022-12-23,CUST4818,PROD114
REV28380,5,average,2024-01-04,CUST2094,PROD104
REV28381,1,average,2024-08-01,CUST2921,PROD114
REV28382,1,average,2025-05-31,CUST4496,PROD111
REV28383,5,very good,2025-02-13,CUST4123,PROD114
REV28384,5,average,2023-08-21,CUST2111,PROD102
REV28385,3,good,2025-02-24,CUST2359,PROD113
REV28386,4,very bad,2022-09-22,CUST4665,PROD107
REV28387,1,very bad,2022-12-26,CUST4295,PROD108
REV28388,2,bad,2022-12-22,CUST3423,PROD111
REV28389,2,bad,2024-01-30,CUST2940,PROD111
REV28390,3,average,2025-08-04,CUST2036,PROD113
REV28391,2,good,2023-09-24,CUST2890,PROD113
REV28392,3,bad,2024-04-14,CUST2209,PROD106
REV28393,4,good,2024-08-10,CUST2843,PROD114
REV28394,2,good,2023-09-29,CUST2832,PROD114
REV28395,3,very bad,2024-01-18,CUST1261,PROD106
REV28396,2,average,2023-04-22,CUST1619,PROD112
REV28397,3,average,2024-01-27,CUST3321,PROD100
REV28398,3,average,2024-06-26,CUST3815,PROD102
REV28399,1,bad,2025-05-11,CUST4937,PROD107
REV28400,4,good,2023-09-23,CUST1610,PROD114
REV28401,1,average,2022-11-15,CUST4596,PROD112
REV28402,1,very good,2024-12-14,CUST5343,PROD107
REV28403,1,bad,2025-03-12,CUST1647,PROD109
REV28404,3,very good,2022-09-24,CUST4084,PROD103
REV28405,5,very bad,2025-02-22,CUST1953,PROD101
REV28406,5,bad,2023-04-15,CUST2269,PROD107
REV28407,4,very good,2024-10-18,CUST2319,PROD111
REV28408,2,average,2023-08-07,CUST1769,PROD103
REV28409,2,very good,2023-08-13,CUST4364,PROD106
REV28410,1,very good,2025-06-01,CUST4749,PROD101
REV28411,3,very good,2022-10-15,CUST4014,PROD114
REV28412,5,very good,2022-12-26,CUST4073,PROD100
REV28413,3,very good,2024-02-10,CUST1623,PROD109
REV28414,3,bad,2023-11-24,CUST1323,PROD104
REV28415,1,average,2022-12-19,CUST3135,PROD114
REV28416,4,very bad,2023-02-19,CUST4519,PROD108
REV28417,3,very bad,2023-07-05,CUST2981,PROD108
REV28418,5,average,2023-07-10,CUST1420,PROD106
REV28419,1,good,2024-01-09,CUST1996,PROD100
REV28420,2,average,2024-05-22,CUST5035,PROD105
REV28421,5,very good,2024-08-06,CUST2585,PROD114
REV28422,3,bad,2024-02-04,CUST2800,PROD104
REV28423,2,bad,2023-06-16,CUST5840,PROD107
REV28424,4,very good,2025-01-15,CUST2116,PROD105
REV28425,4,bad,2023-06-30,CUST3283,PROD112
REV28426,2,bad,2024-10-23,CUST1817,PROD112
REV28427,2,good,2023-08-07,CUST1805,PROD100
REV28428,3,good,2025-03-14,CUST2950,PROD110
REV28429,2,bad,2022-11-06,CUST5227,PROD103
REV28430,2,very good,2023-10-30,CUST3328,PROD105
REV28431,3,average,2024-03-12,CUST1266,PROD114
REV28432,4,bad,2025-07-07,CUST2451,PROD103
REV28433,1,very good,2025-05-21,CUST1591,PROD113
REV28434,1,good,2022-09-06,CUST3079,PROD101
REV28435,4,average,2023-09-13,CUST5172,PROD103
REV28436,2,very good,2025-01-09,CUST1272,PROD106
REV28437,2,good,2025-04-01,CUST3112,PROD100
REV28438,2,bad,2025-07-24,CUST3036,PROD105
REV28439,4,very good,2025-05-04,CUST1384,PROD103
REV28440,1,bad,2023-10-12,CUST2791,PROD114
REV28441,2,bad,2024-12-09,CUST2234,PROD108
REV28442,1,very good,2023-09-12,CUST5474,PROD107
REV28443,5,very good,2025-05-27,CUST5064,PROD108
REV28444,1,very good,2025-06-22,CUST3073,PROD107
REV28445,1,average,2023-03-03,CUST2027,PROD104
REV28446,4,good,2023-10-09,CUST2639,PROD110
REV28447,4,bad,2024-08-24,CUST5728,PROD113
REV28448,5,average,2022-11-27,CUST2702,PROD113
REV28449,1,very bad,2023-05-23,CUST2279,PROD114
REV28450,4,average,2023-01-17,CUST4556,PROD105
REV28451,1,average,2024-03-30,CUST4910,PROD104
REV28452,5,good,2023-06-24,CUST1893,PROD105
REV28453,2,very bad,2024-11-26,CUST3231,PROD106
REV28454,5,very bad,2022-12-08,CUST1493,PROD100
REV28455,3,average,2023-02-02,CUST4460,PROD106
REV28456,2,very bad,2023-09-12,CUST4479,PROD107
REV28457,5,good,2024-10-23,CUST3943,PROD113
REV28458,2,average,2025-01-15,CUST5062,PROD102
REV28459,1,average,2025-04-15,CUST4181,PROD106
REV28460,2,very good,2024-03-06,CUST4623,PROD110
REV28461,2,very good,2024-05-03,CUST5392,PROD109
REV28462,1,bad,2023-03-20,CUST1858,PROD107
REV28463,3,bad,2024-07-17,CUST1698,PROD106
REV28464,2,very good,2024-08-05,CUST5820,PROD103
REV28465,4,average,2024-01-08,CUST1403,PROD102
REV28466,5,very good,2025-03-11,CUST1841,PROD106
REV28467,5,bad,2024-11-27,CUST4631,PROD106
REV28468,2,bad,2023-07-19,CUST3704,PROD113
REV28469,4,very good,2025-01-15,CUST5236,PROD101
REV28470,4,very good,2023-02-14,CUST5947,PROD113
REV28471,4,average,2023-03-21,CUST2924,PROD114
REV28472,3,very bad,2022-11-29,CUST3663,PROD103
REV28473,3,average,2024-12-08,CUST5353,PROD107
REV28474,1,bad,2022-11-06,CUST5520,PROD114
REV28475,5,very good,2024-07-15,CUST1735,PROD110
REV28476,1,very bad,2023-09-22,CUST4857,PROD103
REV28477,3,very good,2024-02-21,CUST5986,PROD107
REV28478,5,average,2025-01-02,CUST2149,PROD112
REV28479,2,bad,2024-11-17,CUST3393,PROD101
REV28480,5,good,2022-10-25,CUST1118,PROD109
REV28481,1,very bad,2024-01-10,CUST1559,PROD111
REV28482,4,bad,2024-09-08,CUST2838,PROD108
REV28483,4,good,2024-01-26,CUST2035,PROD106
REV28484,2,average,2025-04-23,CUST3954,PROD114
REV28485,1,bad,2023-12-17,CUST3331,PROD100
REV28486,2,bad,2024-02-10,CUST3944,PROD102
REV28487,5,bad,2024-07-03,CUST5095,PROD106
REV28488,4,good,2022-10-08,CUST4663,PROD111
REV28489,3,very good,2023-12-26,CUST1122,PROD109
REV28490,1,bad,2022-12-31,CUST4766,PROD104
REV28491,2,bad,2025-06-19,CUST2363,PROD112
REV28492,1,good,2025-06-17,CUST3927,PROD101
REV28493,3,good,2024-11-29,CUST4468,PROD110
REV28494,3,bad,2023-08-31,CUST2358,PROD114
REV28495,2,average,2022-12-26,CUST1023,PROD114
REV28496,4,good,2024-08-13,CUST2125,PROD101
REV28497,2,very bad,2022-10-18,CUST5458,PROD110
REV28498,5,average,2024-11-20,CUST3537,PROD113
REV28499,1,average,2023-08-29,CUST2412,PROD108
REV28500,2,good,2025-03-18,CUST5508,PROD113
REV28501,5,very bad,2023-04-18,CUST4312,PROD103
REV28502,4,bad,2023-09-28,CUST3709,PROD106
REV28503,4,average,2025-03-25,CUST1029,PROD112
REV28504,3,bad,2023-04-18,CUST5619,PROD113
REV28505,5,good,2024-05-08,CUST5983,PROD113
REV28506,2,average,2024-05-08,CUST2558,PROD110
REV28507,4,bad,2023-06-22,CUST5723,PROD111
REV28508,1,average,2025-03-20,CUST3973,PROD107
REV28509,4,bad,2024-09-24,CUST2701,PROD107
REV28510,1,very good,2025-01-22,CUST4177,PROD105
REV28511,2,very good,2024-06-24,CUST4342,PROD104
REV28512,4,very good,2023-04-22,CUST5580,PROD103
REV28513,4,average,2024-06-29,CUST3495,PROD107
REV28514,3,bad,2023-10-17,CUST5439,PROD103
REV28515,3,very bad,2025-05-29,CUST1909,PROD103
REV28516,4,average,2025-04-26,CUST3515,PROD107
REV28517,5,good,2022-09-13,CUST1944,PROD110
REV28518,1,very good,2024-05-17,CUST2703,PROD101
REV28519,1,good,2023-07-27,CUST2033,PROD109
REV28520,1,very bad,2025-02-10,CUST1097,PROD101
REV28521,4,good,2025-05-30,CUST1165,PROD110
REV28522,3,very bad,2023-05-22,CUST2279,PROD108
REV28523,3,bad,2024-12-20,CUST5247,PROD110
REV28524,4,average,2022-11-15,CUST1234,PROD114
REV28525,4,good,2024-07-25,CUST2434,PROD105
REV28526,5,very bad,2024-11-11,CUST5113,PROD100
REV28527,3,very bad,2025-02-28,CUST1807,PROD108
REV28528,4,good,2023-03-10,CUST3549,PROD113
REV28529,2,bad,2023-12-28,CUST2698,PROD100
REV28530,5,average,2023-04-04,CUST2348,PROD114
REV28531,1,good,2024-08-15,CUST5668,PROD106
REV28532,5,very good,2023-12-20,CUST4487,PROD110
REV28533,5,very good,2023-05-29,CUST2299,PROD101
REV28534,5,very bad,2025-06-02,CUST3789,PROD108
REV28535,1,good,2024-03-15,CUST1581,PROD109
REV28536,4,average,2025-01-14,CUST5470,PROD107
REV28537,2,very good,2024-06-02,CUST4143,PROD107
REV28538,4,very good,2024-06-04,CUST5286,PROD106
REV28539,2,good,2025-06-06,CUST4754,PROD102
REV28540,5,good,2024-03-26,CUST2191,PROD102
REV28541,2,very bad,2022-12-04,CUST4901,PROD114
REV28542,4,average,2025-01-01,CUST4634,PROD104
REV28543,5,bad,2023-07-24,CUST2253,PROD110
REV28544,2,average,2023-01-11,CUST3410,PROD109
REV28545,2,very bad,2023-06-28,CUST2795,PROD108
REV28546,1,bad,2023-08-11,CUST4850,PROD105
REV28547,4,bad,2025-05-27,CUST5053,PROD114
REV28548,3,very good,2023-12-20,CUST2372,PROD112
REV28549,4,good,2023-11-17,CUST4571,PROD108
REV28550,3,very bad,2024-03-25,CUST1580,PROD101
REV28551,2,very bad,2023-01-01,CUST2576,PROD112
REV28552,3,very bad,2024-06-15,CUST5366,PROD111
REV28553,2,very good,2023-05-03,CUST4774,PROD112
REV28554,4,good,2022-09-28,CUST5791,PROD106
REV28555,1,average,2023-04-27,CUST2404,PROD106
REV28556,4,very good,2022-12-31,CUST4628,PROD102
REV28557,2,average,2024-03-22,CUST4070,PROD104
REV28558,4,very good,2022-10-10,CUST1761,PROD114
REV28559,3,very bad,2024-10-25,CUST3349,PROD108
REV28560,1,average,2023-04-15,CUST3616,PROD112
REV28561,5,very bad,2022-12-20,CUST2944,PROD103
REV28562,1,average,2024-02-06,CUST5446,PROD108
REV28563,4,very bad,2023-10-28,CUST3277,PROD103
REV28564,5,very good,2023-07-08,CUST1464,PROD112
REV28565,2,bad,2023-04-15,CUST2860,PROD109
REV28566,5,good,2023-06-08,CUST2551,PROD109
REV28567,3,average,2023-08-03,CUST2533,PROD109
REV28568,1,bad,2023-03-26,CUST5707,PROD107
REV28569,4,very good,2024-04-23,CUST3511,PROD106
REV28570,4,bad,2022-12-28,CUST5250,PROD112
REV28571,1,very bad,2024-08-15,CUST5689,PROD111
REV28572,2,good,2023-12-28,CUST5249,PROD111
REV28573,2,bad,2025-02-07,CUST4803,PROD105
REV28574,3,very bad,2024-02-06,CUST2547,PROD108
REV28575,3,bad,2024-03-31,CUST4387,PROD112
REV28576,5,very good,2024-02-14,CUST5392,PROD107
REV28577,1,good,2022-09-04,CUST4870,PROD110
REV28578,2,good,2023-03-11,CUST3786,PROD107
REV28579,3,very bad,2024-04-25,CUST2782,PROD100
REV28580,2,good,2024-12-23,CUST5935,PROD113
REV28581,1,bad,2022-11-10,CUST3917,PROD102
REV28582,1,very bad,2022-08-30,CUST5708,PROD114
REV28583,3,average,2025-04-25,CUST3708,PROD101
REV28584,3,very bad,2025-02-14,CUST2602,PROD114
REV28585,4,average,2023-06-01,CUST5054,PROD102
REV28586,4,bad,2024-09-09,CUST4425,PROD105
REV28587,2,good,2023-04-22,CUST1660,PROD111
REV28588,4,average,2025-01-13,CUST5763,PROD103
REV28589,4,bad,2023-04-18,CUST4211,PROD114
REV28590,3,very good,2023-08-31,CUST3430,PROD112
REV28591,4,average,2025-03-24,CUST3560,PROD103
REV28592,2,bad,2025-02-25,CUST1663,PROD102
REV28593,1,good,2023-12-12,CUST4919,PROD101
REV28594,4,bad,2023-10-20,CUST1685,PROD112
REV28595,2,bad,2023-12-17,CUST2484,PROD111
REV28596,2,very bad,2023-08-14,CUST4288,PROD108
REV28597,4,bad,2024-03-24,CUST5714,PROD103
REV28598,5,bad,2023-12-18,CUST3967,PROD101
REV28599,4,bad,2024-03-28,CUST2487,PROD100
REV28600,4,very bad,2022-09-02,CUST3303,PROD112
REV28601,5,average,2023-04-29,CUST4550,PROD113
REV28602,1,average,2022-12-06,CUST5545,PROD110
REV28603,4,good,2022-12-17,CUST2850,PROD102
REV28604,4,very good,2022-12-14,CUST2667,PROD112
REV28605,1,good,2025-03-04,CUST2460,PROD104
REV28606,1,average,2023-02-01,CUST2166,PROD105
REV28607,4,average,2025-01-12,CUST3144,PROD110
REV28608,5,bad,2024-05-14,CUST4581,PROD106
REV28609,4,bad,2024-07-08,CUST2017,PROD106
REV28610,4,average,2025-03-31,CUST2369,PROD102
REV28611,4,bad,2022-09-20,CUST5138,PROD107
REV28612,5,average,2024-07-19,CUST3756,PROD101
REV28613,1,very good,2025-06-21,CUST4290,PROD101
REV28614,1,good,2023-12-29,CUST1762,PROD107
REV28615,5,very bad,2024-01-28,CUST4120,PROD107
REV28616,1,good,2023-03-07,CUST1659,PROD102
REV28617,3,very bad,2023-02-20,CUST3064,PROD110
REV28618,5,very good,2024-01-29,CUST5983,PROD111
REV28619,3,good,2022-11-26,CUST5669,PROD100
REV28620,2,good,2024-12-18,CUST2811,PROD111
REV28621,2,bad,2024-01-04,CUST1856,PROD110
REV28622,3,very good,2024-09-20,CUST4393,PROD106
REV28623,4,average,2024-04-03,CUST4337,PROD107
REV28624,2,average,2025-05-05,CUST1959,PROD109
REV28625,4,very good,2025-07-12,CUST2379,PROD102
REV28626,4,bad,2023-11-17,CUST1963,PROD111
REV28627,2,average,2024-09-07,CUST2057,PROD102
REV28628,3,average,2025-08-20,CUST4622,PROD110
REV28629,5,average,2023-06-10,CUST3676,PROD103
REV28630,5,good,2023-12-29,CUST4235,PROD110
REV28631,4,bad,2023-06-08,CUST5876,PROD111
REV28632,1,very good,2022-08-26,CUST1340,PROD106
REV28633,2,good,2025-01-30,CUST3803,PROD102
REV28634,5,very bad,2025-08-02,CUST1026,PROD107
REV28635,5,very good,2023-09-23,CUST1977,PROD110
REV28636,4,very bad,2023-02-07,CUST1924,PROD104
REV28637,4,bad,2023-12-06,CUST5815,PROD109
REV28638,4,good,2024-11-09,CUST1268,PROD102
REV28639,3,very bad,2025-07-28,CUST5264,PROD103
REV28640,1,average,2023-11-22,CUST5265,PROD101
REV28641,2,bad,2022-08-29,CUST3548,PROD102
REV28642,5,good,2024-01-10,CUST3489,PROD107
REV28643,1,good,2024-12-07,CUST5479,PROD112
REV28644,4,bad,2022-09-19,CUST5540,PROD107
REV28645,2,good,2024-09-24,CUST4318,PROD104
REV28646,3,very bad,2024-04-03,CUST5755,PROD113
REV28647,5,bad,2023-01-30,CUST1117,PROD101
REV28648,3,very good,2025-02-14,CUST2248,PROD102
REV28649,3,bad,2023-02-04,CUST2251,PROD101
REV28650,5,bad,2023-10-19,CUST5652,PROD113
REV28651,3,average,2023-12-20,CUST2514,PROD113
REV28652,2,average,2025-06-09,CUST1493,PROD105
REV28653,4,bad,2022-10-13,CUST3679,PROD108
REV28654,4,very bad,2024-04-22,CUST2287,PROD106
REV28655,5,very bad,2024-09-27,CUST2511,PROD109
REV28656,5,very bad,2023-02-25,CUST3306,PROD107
REV28657,2,bad,2023-08-31,CUST3024,PROD113
REV28658,1,very bad,2024-10-18,CUST3825,PROD103
REV28659,2,average,2023-06-25,CUST1257,PROD109
REV28660,1,average,2025-01-08,CUST2396,PROD105
REV28661,5,good,2024-03-04,CUST5665,PROD112
REV28662,1,very bad,2022-10-18,CUST5311,PROD107
REV28663,3,very good,2023-07-18,CUST1757,PROD112
REV28664,2,good,2025-03-12,CUST4418,PROD100
REV28665,3,good,2024-03-16,CUST5263,PROD101
REV28666,5,average,2023-09-02,CUST2427,PROD106
REV28667,1,very good,2023-12-03,CUST2906,PROD109
REV28668,5,good,2023-12-15,CUST3694,PROD112
REV28669,4,very good,2023-05-12,CUST2046,PROD107
REV28670,2,bad,2024-07-17,CUST5268,PROD101
REV28671,4,good,2023-07-26,CUST2257,PROD113
REV28672,2,bad,2023-08-11,CUST5345,PROD110
REV28673,3,very bad,2025-01-28,CUST1961,PROD114
REV28674,2,very good,2023-07-11,CUST1207,PROD107
REV28675,2,very good,2022-12-03,CUST3983,PROD104
REV28676,2,average,2025-01-28,CUST5533,PROD109
REV28677,2,very good,2025-01-28,CUST3126,PROD103
REV28678,2,good,2023-07-19,CUST4617,PROD110
REV28679,1,very good,2024-04-30,CUST2978,PROD107
